Sale Order Item Code,Display Order Code,Store,Date,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Invoice Code,Invoice Created,Item SKU Code,Channel Product Id,Product,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Amount,Quantity Ordered,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
435150-1,S2000065355,schools365,07-08-2025 10:11,,,,INS/25-26/11451,07-08-2025 11:19,SSGOL008-3,SSGOL008-3,GOL Sri Kumaran Grey Melange Semi Crew Socks - (Pack Of 1) - Size : L,Grey,L,GOL,schools365,FALSE,FALSE,,61159500,149,223.5,149,1,43,0,141.9,0,gst-5,5.325,0,5.325,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065355,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611082,07-08-2025 10:22,DISPATCHED,DEFAULT,0,0,0,,HRD900041538,07-08-2025 18:17,Bangalore,,,,07-08-2025 10:20,07-08-2025 18:17,,,,,,502,29AAHCP5883A1Z7,,29141195654,,12-08-2025 10:20,0,0,0,,,,GOL Sri Kumaran Grey Melange Semi Crew Socks - (Pack Of 1) - Size : L,,,SSGOL008-3,,,,,,,,,cashfree,,FALSE,
435156-0,S2000065357,schools365,07-08-2025 19:20,,,,INS/25-26/11454,08-08-2025 11:55,SDSTPNB08-42,SDSTPNB08-42,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 42,Navy Blue,42,GOL,schools365,FALSE,FALSE,,61034200,999,590.28,540,1,,0,514.29,0,gst-5,0,28.1,0,0,0,0,5,0,0,0,0.00E+00,,,,50.28,0,0,0,1,SC-S2000065357,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611085,07-08-2025 19:32,DISPATCHED,DEFAULT,0,0,0,,HRD900041539,08-08-2025 17:29,Bangalore,,,,07-08-2025 19:30,08-08-2025 17:29,,,,,,503,29AAHCP5883A1Z7,,29141195654,,12-08-2025 19:30,0,0,0,,,,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 42,,,SDSTPNB08-42,,,,,,,,,cashfree,,FALSE,
435158-0,S2000065357,schools365,07-08-2025 19:20,,,,INS/25-26/11454,08-08-2025 11:55,SDSTS004-40,SDSTS004-40,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 40,Light Blue,40,GOL,schools365,FALSE,FALSE,,61091000,999,579.36,530,1,,0,504.76,0,gst-5,0,27.59,0,0,0,0,5,0,0,0,0.00E+00,,,,49.36,0,0,0,1,SC-S2000065357,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611085,07-08-2025 19:32,DISPATCHED,DEFAULT,0,0,0,,HRD900041539,08-08-2025 17:29,Bangalore,,,,07-08-2025 19:30,08-08-2025 17:29,,,,,,503,29AAHCP5883A1Z7,,29141195654,,12-08-2025 19:30,0,0,0,,,,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 40,,,SDSTS004-40,,,,,,,,,cashfree,,FALSE,
435158-1,S2000065357,schools365,07-08-2025 19:20,,,,INS/25-26/11454,08-08-2025 11:55,SDSTS004-40,SDSTS004-40,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 40,Light Blue,40,GOL,schools365,FALSE,FALSE,,61091000,999,579.36,530,1,,0,504.76,0,gst-5,0,27.59,0,0,0,0,5,0,0,0,0.00E+00,,,,49.36,0,0,0,1,SC-S2000065357,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611085,07-08-2025 19:32,DISPATCHED,DEFAULT,0,0,0,,HRD900041539,08-08-2025 17:29,Bangalore,,,,07-08-2025 19:30,08-08-2025 17:29,,,,,,503,29AAHCP5883A1Z7,,29141195654,,12-08-2025 19:30,0,0,0,,,,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 40,,,SDSTS004-40,,,,,,,,,cashfree,,FALSE,
435162-0,S2000065358,schools365,07-08-2025 20:54,,,,INS/25-26/11455,08-08-2025 11:55,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,1073.5,999,1,,0,951.44,0,gst-5,25.56,0,25.56,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065358,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611086,07-08-2025 21:02,DISPATCHED,DEFAULT,0,0,0,,HRD900041540,08-08-2025 17:29,Bangalore,,,,07-08-2025 21:00,08-08-2025 17:29,,,,,,502,29AAHCP5883A1Z7,,29141195654,,12-08-2025 21:00,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
435160-0,S2000065358,schools365,07-08-2025 20:54,,,,INS/25-26/11455,08-08-2025 11:55,KCSLS002-40,KCSLS002-40,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 40,Navy Blue,40,GOL,schools365,FALSE,FALSE,,61102000,999,1073.5,999,1,,0,951.44,0,gst-5,25.56,0,25.56,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065358,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611086,07-08-2025 21:02,DISPATCHED,DEFAULT,0,0,0,,HRD900041540,08-08-2025 17:29,Bangalore,,,,07-08-2025 21:00,08-08-2025 17:29,,,,,,502,29AAHCP5883A1Z7,,29141195654,,12-08-2025 21:00,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 40,,,KCSLS002-40,,,,,,,,,cashfree,,FALSE,
435164-0,S2000065359,schools365,07-08-2025 21:49,,,,INS/25-26/11456,08-08-2025 11:55,KPUFPB001-40,KPUFPB001-40,Sri Kumaran PU Formal Pant Boys - Grey - Size 40,Grey,40,GOL,schools365,FALSE,FALSE,,6203,999,849,700,1,,0,666.68,0,gst-5,20.21,0,20.21,0,0,2.5,0,2.5,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065359,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611087,07-08-2025 21:52,DISPATCHED,DEFAULT,1,1,1,,HRD900041541,08-08-2025 17:29,Bangalore,,,,07-08-2025 21:50,08-08-2025 17:29,,,,,,501,29AAHCP5883A1Z7,,29141195654,,12-08-2025 21:50,0,0,0,,,,Sri Kumaran PU Formal Pant Boys - Grey - Size 40,,,KPUFPB001-40,,,,,,,,,cashfree,,FALSE,
435168-0,S2000065360,schools365,07-08-2025 22:16,,,,INS/25-26/11457,08-08-2025 11:56,SDSTPNB08-42,SDSTPNB08-42,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 42,Navy Blue,42,GOL,schools365,FALSE,FALSE,,61034200,999,1073.5,999,1,,0,951.43,0,gst-5,0,51.12,0,0,0,0,5,0,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065360,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611088,07-08-2025 22:22,DISPATCHED,DEFAULT,0,0,0,,HRD900041542,08-08-2025 17:29,Bangalore,,,,07-08-2025 22:20,08-08-2025 17:29,,,,,,502,29AAHCP5883A1Z7,,29141195654,,12-08-2025 22:20,0,0,0,,,,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 42,,,SDSTPNB08-42,,,,,,,,,cashfree,,FALSE,
435166-0,S2000065360,schools365,07-08-2025 22:16,,,,INS/25-26/11457,08-08-2025 11:56,SDSTS004-44,SDSTS004-44,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 44,Light Blue,44,GOL,schools365,FALSE,FALSE,,61091000,999,1073.5,999,1,,0,951.43,0,gst-5,0,51.12,0,0,0,0,5,0,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065360,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611088,07-08-2025 22:22,DISPATCHED,DEFAULT,0,0,0,,HRD900041542,08-08-2025 17:29,Bangalore,,,,07-08-2025 22:20,08-08-2025 17:29,,,,,,502,29AAHCP5883A1Z7,,29141195654,,12-08-2025 22:20,0,0,0,,,,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 44,,,SDSTS004-44,,,,,,,,,cashfree,,FALSE,
435174-0,S2000065362,schools365,08-08-2025 11:15,,,,INS/25-26/11458,08-08-2025 11:56,SUKJ008-2,SUKJ008-2,GOL Kumarans Polo Tshirt - Red - 24,Red,24,GOL,schools365,FALSE,FALSE,,61091000,999,674,525,1,220,0,500,0,gst-5-gears,16.05,0,16.05,0,0,2.5,0,2.5,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065362,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611089,08-08-2025 11:22,DISPATCHED,DEFAULT,1,1,1,,HRD900041543,08-08-2025 17:29,Bangalore,,,,08-08-2025 11:20,08-08-2025 17:29,,,,,,501,29AAHCP5883A1Z7,,29141195654,,13-08-2025 11:20,0,0,0,,,,GOL Kumarans Polo Tshirt - Red - 24,,,SUKJ008-2,,,,,,,,,cashfree,,FALSE,
435005-0,EXC-S2000065320,schools365,05-08-2025 18:44,,,,INS/25-26/11500,11-08-2025 16:36,SDFSS003-38,SDFSS003-38,GOL Springdays Fullsleeve Unisex Sweatshirt - Maroon - Size 38,Maroon,38,GOL,schools365,FALSE,FALSE,,61102000,999,900,770,1,,0,733.33,0,gst-5,0,42.86,0,0,0,0,5,0,0,0,0.00E+00,,,,130,0,0,0,1,SC-EXC-S2000065320,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611091,08-08-2025 12:32,DISPATCHED,DEFAULT,1,1,1,,HRD900041585,11-08-2025 18:22,Bangalore,,,,08-08-2025 12:30,11-08-2025 18:22,,,,,,501,29AAHCP5883A1Z7,,29141195654,,13-08-2025 12:30,0,0,0,,,,GOL Springdays Fullsleeve Unisex Sweatshirt - Maroon - Size 38,,,SDFSS003-38,,,,,,,,,cashfree,,FALSE,
435180-0,S2000065364,schools365,08-08-2025 13:16,,,,INS/25-26/11558,18-08-2025 10:59,BISWTS002-14,BISWTS002-14,BIS Unisex T-shirt - White - Size : 14,White,14,GOL,schools365,FALSE,FALSE,,61091000,999,623.5,549,1,,0,522.86,0,gst-5,14.845,0,14.845,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065364,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611195,14-08-2025 17:30,DELIVERED,DEFAULT,0,0,0,19-08-2025 15:43,9.44181E+12,18-08-2025 18:29,Bangalore,,,,08-08-2025 13:30,19-08-2025 18:01,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 13:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 14,,,BISWTS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435180-1,S2000065364,schools365,08-08-2025 13:16,,,,INS/25-26/11558,18-08-2025 10:59,BISWTS002-14,BISWTS002-14,BIS Unisex T-shirt - White - Size : 14,White,14,GOL,schools365,FALSE,FALSE,,61091000,999,623.5,549,1,,0,522.86,0,gst-5,14.845,0,14.845,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065364,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611195,14-08-2025 17:30,DELIVERED,DEFAULT,0,0,0,19-08-2025 15:43,9.44181E+12,18-08-2025 18:29,Bangalore,,,,08-08-2025 13:30,19-08-2025 18:01,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 13:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 14,,,BISWTS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435186-0,S2000065366,schools365,08-08-2025 17:48,,,,INS/25-26/11466,09-08-2025 11:23,SDSTPNB07-36,SDSTPNB07-36,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61034200,999,605.21,530,1,,0,504.76,0,gst-5,0,28.82,0,0,0,0,5,0,0,0,0.00E+00,,,,75.21,0,0,0,1,SC-S2000065366,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611092,08-08-2025 17:52,DISPATCHED,DEFAULT,0,0,0,,HRD900041551,09-08-2025 17:08,Bangalore,,,,08-08-2025 17:50,09-08-2025 17:08,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 17:50,0,0,0,,,,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 36,,,SDSTPNB07-36,,,,,,,,,cashfree,,FALSE,
435188-0,S2000065366,schools365,08-08-2025 17:48,,,,INS/25-26/11466,09-08-2025 11:23,SDSTS003-36,SDSTS003-36,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 36,Light Blue,36,GOL,schools365,FALSE,FALSE,,61091000,999,593.79,520,1,,0,495.24,0,gst-5,0,28.27,0,0,0,0,5,0,0,0,0.00E+00,,,,73.79,0,0,0,1,SC-S2000065366,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611092,08-08-2025 17:52,DISPATCHED,DEFAULT,0,0,0,,HRD900041551,09-08-2025 17:08,Bangalore,,,,08-08-2025 17:50,09-08-2025 17:08,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 17:50,0,0,0,,,,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 36,,,SDSTS003-36,,,,,,,,,cashfree,,FALSE,
435194-0,S2000065368,schools365,08-08-2025 18:35,,,,INS/25-26/11467,09-08-2025 11:23,SDSTPNB08-44,SDSTPNB08-44,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 44,Navy Blue,44,GOL,schools365,FALSE,FALSE,,61034200,999,1148,999,1,,0,951.43,0,gst-5,0,54.67,0,0,0,0,5,0,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065368,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611093,08-08-2025 18:42,DISPATCHED,DEFAULT,1,1,1,,HRD900041552,09-08-2025 17:08,Bangalore,,,,08-08-2025 18:40,09-08-2025 17:08,,,,,,501,29AAHCP5883A1Z7,,29141195654,,13-08-2025 18:40,0,0,0,,,,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 44,,,SDSTPNB08-44,,,,,,,,,cashfree,,FALSE,
435151394003407100-1,OD435151394003407100,FLIPKART 25,08-08-2025 18:40,,,,FAABJ92600000018,09-08-2025 11:20,RBKPB002-12-3P,LSTSHOHDNSU8AZAYYHZG3SIHW,Reebok Prodigy Black School Shoes 3P - 12US,Black,12US,Reebok,FLIPKART 25,FALSE,FALSE,,64041990,2999,2517,2517,1,,0,2133.05,0,Range-5-18,0,383.95,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,1,`435151394003407100,FALSE,COMPLETE,0,INR,1,DELIVERED,,E-Kart Logistics,,Channel,SPOR2611094,08-08-2025 18:52,DELIVERED,DEFAULT,1,1,1,10-08-2025 00:27,FMPP3248747910,09-08-2025 15:27,Bangalore,,,,08-08-2025 18:50,13-08-2025 16:13,,,,,,501,29AAHCP5883A1Z7,,29141195654,,12-08-2025 12:00,0,0,0,,,,Reebok Prodigy Black School Shoes 3P - 12US,,,RBKPB002-12-3P,,DELIVERED,STATUS_NOT_DEFINED,,,,,,,,TRUE,
435198-0,S2000065370,schools365,08-08-2025 18:42,,,,INS/25-26/11468,09-08-2025 11:23,SDSTS004-44,SDSTS004-44,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 44,Light Blue,44,GOL,schools365,FALSE,FALSE,,61091000,999,1148,999,1,,0,951.43,0,gst-5,0,54.67,0,0,0,0,5,0,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065370,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611095,08-08-2025 18:52,DISPATCHED,DEFAULT,1,1,1,,HRD900041553,09-08-2025 17:08,Bangalore,,,,08-08-2025 18:50,09-08-2025 17:08,,,,,,501,29AAHCP5883A1Z7,,29141195654,,13-08-2025 18:50,0,0,0,,,,GOL Springdays Sports Unisex T-shirt - Light Blue - Size : 44,,,SDSTS004-44,,,,,,,,,cashfree,,FALSE,
435204-0,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISFSS002-14,BISFSS002-14,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,Navy Blue,14,GOL,schools365,FALSE,FALSE,,61102000,999,784.5,759,1,,0,722.853333,0,gst-5,18.68,0,18.68,0,0,2.5,0,2.5,0,0,0.00E+00,,,,25.5,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,,,BISFSS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435204-1,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISFSS002-14,BISFSS002-14,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,Navy Blue,14,GOL,schools365,FALSE,FALSE,,61102000,999,784.51,759,1,,0,722.853333,0,gst-5,18.68,0,18.68,0,0,2.5,0,2.5,0,0,0.00E+00,,,,25.51,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,,,BISFSS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435204-2,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISFSS002-14,BISFSS002-14,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,Navy Blue,14,GOL,schools365,FALSE,FALSE,,61102000,999,784.51,759,1,,0,722.853333,0,gst-5,18.68,0,18.68,0,0,2.5,0,2.5,0,0,0.00E+00,,,,25.51,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,,,BISFSS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435202-0,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISSSHN002-34,BISSSHN002-34,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,62034300,999,505.44,489,1,,0,465.72,0,gst-5,12.03,0,12.03,0,0,2.5,0,2.5,0,0,0.00E+00,,,,16.44,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 34,,,BISSSHN002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435202-1,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISSSHN002-34,BISSSHN002-34,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,62034300,999,505.44,489,1,,0,465.72,0,gst-5,12.03,0,12.03,0,0,2.5,0,2.5,0,0,0.00E+00,,,,16.44,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 34,,,BISSSHN002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435200-0,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISSTPN002-34,BISSTPN002-34,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61034200,999,608.8,589,1,,0,560.95,0,gst-5,14.495,0,14.495,0,0,2.5,0,2.5,0,0,0.00E+00,,,,19.8,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,,,BISSTPN002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435200-1,S2000065371,schools365,08-08-2025 19:33,,,,INS/25-26/12151,01-09-2025 15:43,BISSTPN002-34,BISSTPN002-34,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61034200,999,608.8,589,1,,0,560.95,0,gst-5,14.495,0,14.495,0,0,2.5,0,2.5,0,0,0.00E+00,,,,19.8,0,0,0,1,SC-S2000065371,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611848,01-09-2025 15:00,DELIVERED,DEFAULT,0,0,0,02-09-2025 17:23,9.44181E+12,01-09-2025 20:00,Bangalore,,,,08-08-2025 19:50,02-09-2025 18:02,,,,,,507,29AAHCP5883A1Z7,,29141195654,,13-08-2025 19:50,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 34,,,BISSTPN002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435208-0,S2000065372,schools365,08-08-2025 22:07,,,,INS/25-26/11469,09-08-2025 11:24,SDFSS004-42,SDFSS004-42,GOL Springdays Fullsleeve Unisex Sweatshirt - Maroon - Size 42,Maroon,42,GOL,schools365,FALSE,FALSE,,61102000,999,883.73,795,1,,0,757.14,0,gst-5,0,42.09,0,0,0,0,5,0,0,0,0.00E+00,,,,88.73,0,0,0,1,SC-S2000065372,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611096,08-08-2025 22:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041554,09-08-2025 17:08,Bangalore,,,,08-08-2025 22:10,09-08-2025 17:08,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 22:10,0,0,0,,,,GOL Springdays Fullsleeve Unisex Sweatshirt - Maroon - Size 42,,,SDFSS004-42,,,,,,,,,cashfree,,FALSE,
435206-0,S2000065372,schools365,08-08-2025 22:07,,,,INS/25-26/11469,09-08-2025 11:24,SDSTPNB08-44,SDSTPNB08-44,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 44,Navy Blue,44,GOL,schools365,FALSE,FALSE,,61034200,999,600.27,540,1,,0,514.29,0,gst-5,0,28.58,0,0,0,0,5,0,0,0,0.00E+00,,,,60.27,0,0,0,1,SC-S2000065372,FALSE,COMPLETE,0,INR,1,DISPATCHED,,Professional-SC,PROFESSIONAL_SC,Self,SPOR2611096,08-08-2025 22:12,DISPATCHED,DEFAULT,0,0,0,,HRD900041554,09-08-2025 17:08,Bangalore,,,,08-08-2025 22:10,09-08-2025 17:08,,,,,,502,29AAHCP5883A1Z7,,29141195654,,13-08-2025 22:10,0,0,0,,,,GOL Springdays Sports Unisex Trackpant - Navy Blue - Size : 44,,,SDSTPNB08-44,,,,,,,,,cashfree,,FALSE,
