Sale Order Item Code,Display Order Code,Store,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Require Customization,COD,Shipping Address Id,Category,Invoice Code,Invoice Created,EWayBill No,EWayBill Date,EWayBill Valid Till,Billing Address City,Billing Address State,Billing Address Country,Billing Address Pincode,Billing Address Latitude,Billing Address Longitude,Shipping Method,Item SKU Code,Channel Product Id,Item Type Name,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Selling Price,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Order Date as dd/mm/yyyy hh:MM:ss,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
441336-0,S2000067115,Online,,,,FALSE,0,11421392,School Accessories,,,,,,Bangalore ,Karnataka,IN,560062,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,949.08,899,,0,,0,gst-5,,,,,,,,,,,,,,,50.08,0,0,0,1,02-02-2026 20:08,SC-S2000067115,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:20,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
441338-0,S2000067115,Online,,,,FALSE,0,11421392,School Accessories,,,,,,Bangalore ,Karnataka,IN,560062,,,STD,KCSLS002-36,KCSLS002-36,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,885.73,839,,0,,0,gst-5,,,,,,,,,,,,,,,46.73,0,0,0,1,02-02-2026 20:08,SC-S2000067115,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:20,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 36,,,KCSLS002-36,,,,,,,,,cashfree,,FALSE,
441340-0,S2000067115,Online,,,,FALSE,0,11421392,School Accessories,,,,,,Bangalore ,Karnataka,IN,560062,,,STD,KYTP002-36,KYTP002-36,GOL Sri Kumaran Yogapant - Black - Size : 36,Black,36,GOL,schools365,FALSE,FALSE,,61034200,999,674.59,639,,0,,0,gst-5,,,,,,,,,,,,,,,35.59,0,0,0,1,02-02-2026 20:08,SC-S2000067115,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:20,11-02-2026 16:00,,,,,,,,,,,07-02-2026 20:20,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 36,,,KYTP002-36,,,,,,,,,cashfree,,FALSE,
441342-0,S2000067115,Online,,,,FALSE,0,11421392,School Accessories,,,,,,Bangalore ,Karnataka,IN,560062,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.3,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.3,0,0,0,1,02-02-2026 20:08,SC-S2000067115,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:20,11-02-2026 17:10,,,,,,,,,,,07-02-2026 20:20,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
441342-1,S2000067115,Online,,,,FALSE,0,11421392,School Accessories,,,,,,Bangalore ,Karnataka,IN,560062,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.3,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.3,0,0,0,1,02-02-2026 20:08,SC-S2000067115,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:20,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:20,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
441344-0,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,931.09,899,,0,,0,gst-5,,,,,,,,,,,,,,,32.09,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:30,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
441346-0,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,154.32,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.32,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
441346-1,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,154.32,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.32,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
441348-0,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,154.32,149,205,0,,0,gst-5,,,,,,,,,,,,,,,5.32,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
441350-0,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2267.14,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,78.14,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,17-02-2026 19:10,,,,,,,,,,,07-02-2026 20:30,,,,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
441352-0,S2000067116,Online,,,,FALSE,0,11421397,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KYTP002-34,KYTP002-34,GOL Sri Kumaran Yogapant - Black - Size : 34,Black,34,GOL,schools365,FALSE,FALSE,,61034200,999,661.81,639,,0,,0,gst-5,,,,,,,,,,,,,,,22.81,0,0,0,1,02-02-2026 20:27,SC-S2000067116,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:30,11-02-2026 16:00,,,,,,,,,,,07-02-2026 20:30,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 34,,,KYTP002-34,,,,,,,,,cashfree,,FALSE,
441354-0,S2000067117,Online,,,,FALSE,0,11421409,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL004-6,SSGOL004-6,GOL Blue Melange Semi Crew Socks - Size - XXXL,Blue,XXXL,GOL,schools365,FALSE,FALSE,,61159500,149,166.26,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,17.26,0,0,0,1,02-02-2026 20:35,SC-S2000067117,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 17:10,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXL,,,SSGOL004-6,,,,,,,,,cashfree,,FALSE,
441354-1,S2000067117,Online,,,,FALSE,0,11421409,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL004-6,SSGOL004-6,GOL Blue Melange Semi Crew Socks - Size - XXXL,Blue,XXXL,GOL,schools365,FALSE,FALSE,,61159500,149,166.26,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,17.26,0,0,0,1,02-02-2026 20:35,SC-S2000067117,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 17:10,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXL,,,SSGOL004-6,,,,,,,,,cashfree,,FALSE,
441356-0,S2000067117,Online,,,,FALSE,0,11421409,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL006-11,SSGOL006-11,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXL",WHITE,XXXL,GOL,schools365,FALSE,FALSE,,61159500,149,166.26,149,,0,,0,gst-5,,,,,,,,,,,,,,,17.26,0,0,0,1,02-02-2026 20:35,SC-S2000067117,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:40,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXL",,,SSGOL006-11,,,,,,,,,cashfree,,FALSE,
441358-0,S2000067117,Online,,,,FALSE,0,11421409,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,KCSLS002-38,KCSLS002-38,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 38,Navy Blue,38,GOL,schools365,FALSE,FALSE,,61102000,999,936.22,839,,0,,0,gst-5,,,,,,,,,,,,,,,97.22,0,0,0,1,02-02-2026 20:35,SC-S2000067117,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 38,,,KCSLS002-38,,,,,,,,,cashfree,,FALSE,
441360-0,S2000067118,Online,,,,FALSE,0,11421411,School Accessories,,,,,,Bangalore,Karnataka,IN,560069,,,STD,SSGOL004-6,SSGOL004-6,GOL Blue Melange Semi Crew Socks - Size - XXXL,Blue,XXXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,16.49,0,0,0,1,02-02-2026 20:37,SC-S2000067118,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 17:10,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXL,,,SSGOL004-6,,,,,,,,,cashfree,,FALSE,
441362-0,S2000067118,Online,,,,FALSE,0,11421411,School Accessories,,,,,,Bangalore,Karnataka,IN,560069,,,STD,SSGOL004-7,SSGOL004-7,GOL Blue Melange Semi Crew Socks - Size - XXXXL,BLUE,XXXXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,16.49,0,0,0,1,02-02-2026 20:37,SC-S2000067118,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXXXL,,,SSGOL004-7,,,,,,,,,cashfree,,FALSE,
441364-0,S2000067118,Online,,,,FALSE,0,11421411,School Accessories,,,,,,Bangalore,Karnataka,IN,560069,,,STD,SSGOL006-11,SSGOL006-11,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXL",WHITE,XXXL,GOL,schools365,FALSE,FALSE,,61159500,149,165.49,149,,0,,0,gst-5,,,,,,,,,,,,,,,16.49,0,0,0,1,02-02-2026 20:37,SC-S2000067118,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:40,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXXL",,,SSGOL006-11,,,,,,,,,cashfree,,FALSE,
441366-0,S2000067118,Online,,,,FALSE,0,11421411,School Accessories,,,,,,Bangalore,Karnataka,IN,560069,,,STD,KCSFS002-40,KCSFS002-40,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 40,Navy Blue,40,GOL,schools365,FALSE,FALSE,,61102000,999,998.53,899,,0,,0,gst-5,,,,,,,,,,,,,,,99.53,0,0,0,1,02-02-2026 20:37,SC-S2000067118,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 20:40,11-02-2026 14:11,,,,,,,,,,,07-02-2026 20:40,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 40,,,KCSFS002-40,,,,,,,,,cashfree,,FALSE,
441372-0,S2000067120,Online,,,,FALSE,0,11421476,School Accessories,,,,,,Bengaluru,Karnataka,IN,560078,,,STD,KCSLS001-30,KCSLS001-30,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,847.04,779,,0,,0,gst-5,,,,,,,,,,,,,,,68.04,0,0,0,1,02-02-2026 21:27,SC-S2000067120,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00056,11-02-2026 16:00,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,02-02-2026 21:30,11-02-2026 16:00,,,,,,4,,,,,07-02-2026 21:30,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 30,,,KCSLS001-30,,,,,,,,,cashfree,,FALSE,
441374-0,S2000067120,Online,,,,FALSE,0,11421476,School Accessories,,,,,,Bengaluru,Karnataka,IN,560078,,,STD,KYTP001-26,KYTP001-26,GOL Sri Kumaran Yogapant - Black - Size : 26,Black,26,GOL,schools365,FALSE,FALSE,,61034200,999,683.94,629,,0,,0,gst-5,,,,,,,,,,,,,,,54.94,0,0,0,1,02-02-2026 21:27,SC-S2000067120,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00056,11-02-2026 16:00,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,02-02-2026 21:30,11-02-2026 16:00,,,,,,4,,,,,07-02-2026 21:30,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 26,,,KYTP001-26,,,,,,,,,cashfree,,FALSE,
441376-0,S2000067120,Online,,,,FALSE,0,11421476,School Accessories,,,,,,Bengaluru,Karnataka,IN,560078,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,162.01,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,13.01,0,0,0,1,02-02-2026 21:27,SC-S2000067120,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00056,11-02-2026 16:00,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,02-02-2026 21:30,11-02-2026 16:00,,,,,,4,,,,,07-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
441376-1,S2000067120,Online,,,,FALSE,0,11421476,School Accessories,,,,,,Bengaluru,Karnataka,IN,560078,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,162.01,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,13.01,0,0,0,1,02-02-2026 21:27,SC-S2000067120,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00056,11-02-2026 16:00,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,02-02-2026 21:30,11-02-2026 16:00,,,,,,4,,,,,07-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
441378-0,S2000067121,Online,,,,FALSE,0,11421491,School Accessories,,,,,,Bangalore Urban,Karnataka,IN,560062,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,158.5,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,9.5,0,0,0,1,02-02-2026 21:48,SC-S2000067121,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 21:50,11-02-2026 14:11,,,,,,,,,,,07-02-2026 21:50,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
441380-0,S2000067121,Online,,,,FALSE,0,11421491,School Accessories,,,,,,Bangalore Urban,Karnataka,IN,560062,,,STD,RBKPB002-10,RBKPB002-10,Reebok Prodigy Black School Shoes - 10US,Black,10US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2328.5,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,139.5,0,0,0,1,02-02-2026 21:48,SC-S2000067121,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 21:50,17-02-2026 19:10,,,,,,,,,,,07-02-2026 21:50,,,,,,,Reebok Prodigy Black School Shoes - 10US,,,RBKPB002-10,,,,,,,,,cashfree,,FALSE,
441404-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
441404-1,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
441406-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 17:10,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
441406-1,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 17:10,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
441408-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,205,0,,0,gst-5,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
441410-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,SSGOL006-9,SSGOL006-9,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,156.68,149,205,0,,0,gst-5,,,,,,,,,,,,,,,7.68,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",,,SSGOL006-9,,,,,,,,,cashfree,,FALSE,
441412-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,KYTP003-40,KYTP003-40,GOL Sri Kumaran Yogapant - Black - Size : 40,Black,40,GOL,schools365,FALSE,FALSE,,61034200,999,1050.47,999,,0,,0,gst-5,,,,,,,,,,,,,,,51.47,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 40,,,KYTP003-40,,,,,,,,,cashfree,,FALSE,
441414-0,S2000067124,Online,,,,FALSE,0,11421530,School Accessories,,,,,,Bengaluru,Karnataka,IN,560061,,,STD,KYTP002-32,KYTP002-32,GOL Sri Kumaran Yogapant - Black - Size : 32,Black,32,GOL,schools365,FALSE,FALSE,,61034200,999,1050.45,999,,0,,0,gst-5,,,,,,,,,,,,,,,51.45,0,0,0,1,02-02-2026 22:25,SC-S2000067124,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:30,11-02-2026 16:00,,,,,,,,,,,07-02-2026 22:30,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 32,,,KYTP002-32,,,,,,,,,cashfree,,FALSE,
441423-0,S2000067126,Online,,,,FALSE,0,11421546,School Accessories,,,,,,Bengaluru ,Karnataka,IN,560029,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,154.32,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.32,0,0,0,1,02-02-2026 22:49,SC-S2000067126,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,02-02-2026 22:50,11-02-2026 14:11,,,,,,,,,,,07-02-2026 22:50,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
